# Python MESMA for LE07_LT05_19990831_19991102 run on 20200126 
#  MESMA frac range = 0.2-1 
#  Northings (y); Latitude; Eastings (x) Longitude; Kelp Fraction
4262730 38.5126625 477510 -123.2579641 0.39620
4262730 38.5126632 477540 -123.2576200 0.44146
4262730 38.5126640 477570 -123.2572759 0.38625
4262700 38.5123921 477510 -123.2579631 0.38536
4262700 38.5123929 477540 -123.2576190 0.41294
4262700 38.5123936 477570 -123.2572749 0.35817
4262700 38.5124144 478410 -123.2476401 0.43155
4262670 38.5121248 477630 -123.2565858 0.48903
4262670 38.5121433 478380 -123.2479833 0.58474
4262640 38.5118529 477570 -123.2572730 0.34397
4262640 38.5118536 477600 -123.2569289 0.31014
4262640 38.5118722 478350 -123.2483265 0.53679
4262640 38.5118729 478380 -123.2479824 0.35353
4262640 38.5118773 478560 -123.2459178 0.33712
4262610 38.5115825 477570 -123.2572721 0.43884
4262610 38.5115833 477600 -123.2569280 0.38314
4262610 38.5116112 478740 -123.2438523 0.64062
4262580 38.5113122 477570 -123.2572711 0.43399
4262580 38.5113129 477600 -123.2569270 0.43186
4262580 38.5113351 478500 -123.2466041 0.35643
4262580 38.5113358 478530 -123.2462600 0.35667
4262580 38.5113366 478560 -123.2459159 0.36826
4262580 38.5113402 478710 -123.2441955 0.63664
4262580 38.5113409 478740 -123.2438514 0.41207
4262550 38.5110426 477600 -123.2569260 0.40868
4262550 38.5110433 477630 -123.2565819 0.65960
4262550 38.5110501 477900 -123.2534851 0.42101
4262550 38.5110648 478500 -123.2466032 0.45790
4262550 38.5110655 478530 -123.2462591 0.48082
4262550 38.5110662 478560 -123.2459150 0.48082
4262550 38.5110669 478590 -123.2455709 0.41966
4262550 38.5110676 478620 -123.2452268 0.36716
4262550 38.5110684 478650 -123.2448827 0.44594
4262550 38.5110691 478680 -123.2445386 0.41982
4262550 38.5110698 478710 -123.2441945 0.41462
4262550 38.5110727 478830 -123.2428182 0.53996
4262550 38.5110734 478860 -123.2424741 0.61429
4262520 38.5107730 477630 -123.2565810 0.44005
4262520 38.5107737 477660 -123.2562369 0.49931
4262520 38.5107745 477690 -123.2558928 0.54415
4262520 38.5107782 477840 -123.2541723 0.41830
4262520 38.5107790 477870 -123.2538282 0.42043
4262520 38.5107797 477900 -123.2534841 0.33938
4262520 38.5107804 477930 -123.2531401 0.38621
4262520 38.5107812 477960 -123.2527960 0.41486
4262520 38.5107819 477990 -123.2524519 0.50726
4262520 38.5107937 478470 -123.2469464 0.36625
4262520 38.5107944 478500 -123.2466023 0.57939
4262520 38.5107951 478530 -123.2462582 0.54693
4262520 38.5107958 478560 -123.2459141 0.45692
4262520 38.5107966 478590 -123.2455700 0.54371
4262520 38.5107973 478620 -123.2452259 0.41873
4262520 38.5107980 478650 -123.2448818 0.40602
4262520 38.5107987 478680 -123.2445377 0.54576
4262520 38.5108023 478830 -123.2428173 0.58451
4262520 38.5108030 478860 -123.2424732 0.90670
4262490 38.5105033 477660 -123.2562359 0.36099
4262490 38.5105041 477690 -123.2558918 0.39645
4262490 38.5105048 477720 -123.2555477 0.35912
4262490 38.5105078 477840 -123.2541714 0.40898
4262490 38.5105086 477870 -123.2538273 0.45181
4262490 38.5105093 477900 -123.2534832 0.39836
4262490 38.5105101 477930 -123.2531391 0.39058
4262490 38.5105233 478470 -123.2469455 0.49662
4262490 38.5105240 478500 -123.2466014 0.58742
4262490 38.5105248 478530 -123.2462573 0.56851
4262490 38.5105255 478560 -123.2459132 0.52784
4262490 38.5105262 478590 -123.2455691 0.55634
4262490 38.5105269 478620 -123.2452250 0.44048
4262490 38.5105276 478650 -123.2448809 0.44181
4262490 38.5105284 478680 -123.2445368 0.46757
4262490 38.5105312 478800 -123.2431604 0.46929
4262490 38.5105319 478830 -123.2428163 0.51666
4262490 38.5105327 478860 -123.2424723 0.97887
4262460 38.5102345 477720 -123.2555468 0.44333
4262460 38.5102352 477750 -123.2552027 0.42106
4262460 38.5102360 477780 -123.2548586 0.38553
4262460 38.5102367 477810 -123.2545145 0.45576
4262460 38.5102375 477840 -123.2541704 0.56079
4262460 38.5102382 477870 -123.2538263 0.70103
4262460 38.5102390 477900 -123.2534822 0.63737
4262460 38.5102397 477930 -123.2531382 0.47142
4262460 38.5102405 477960 -123.2527941 0.39285
4262460 38.5102529 478470 -123.2469445 0.48272
4262460 38.5102537 478500 -123.2466004 0.58128
4262460 38.5102544 478530 -123.2462563 0.51658
4262460 38.5102551 478560 -123.2459123 0.49152
4262460 38.5102558 478590 -123.2455682 0.50023
4262460 38.5102566 478620 -123.2452241 0.45737
4262460 38.5102573 478650 -123.2448800 0.44630
4262460 38.5102609 478800 -123.2431595 0.51611
4262460 38.5102616 478830 -123.2428154 0.67102
4262430 38.5099641 477720 -123.2555458 0.37948
4262430 38.5099649 477750 -123.2552017 0.41431
4262430 38.5099656 477780 -123.2548577 0.40054
4262430 38.5099664 477810 -123.2545136 0.50594
4262430 38.5099671 477840 -123.2541695 0.50478
4262430 38.5099679 477870 -123.2538254 0.77101
4262430 38.5099686 477900 -123.2534813 0.84249
4262430 38.5099694 477930 -123.2531372 0.67934
4262430 38.5099701 477960 -123.2527931 0.44827
4262430 38.5099826 478470 -123.2469436 0.39710
4262430 38.5099833 478500 -123.2465995 0.53979
4262430 38.5099840 478530 -123.2462554 0.43811
4262430 38.5099848 478560 -123.2459113 0.39389
4262430 38.5099855 478590 -123.2455672 0.36826
4262430 38.5099862 478620 -123.2452232 0.36548
4262430 38.5099898 478770 -123.2435027 0.43261
4262430 38.5099905 478800 -123.2431586 0.57736
4262430 38.5099912 478830 -123.2428145 0.49739
4262430 38.5099919 478860 -123.2424704 0.80539
4262400 38.5096945 477750 -123.2552008 0.56168
4262400 38.5096953 477780 -123.2548567 0.41743
4262400 38.5096960 477810 -123.2545126 0.41509
4262400 38.5096968 477840 -123.2541685 0.37329
4262400 38.5096975 477870 -123.2538244 0.52806
4262400 38.5097122 478470 -123.2469427 0.39520
4262400 38.5097129 478500 -123.2465986 0.41032
4262400 38.5097194 478770 -123.2435018 0.44519
4262400 38.5097201 478800 -123.2431577 0.59069
4262400 38.5097209 478830 -123.2428136 0.44010
4262400 38.5097216 478860 -123.2424695 0.44909
4262400 38.5097223 478890 -123.2421254 0.55633
4262370 38.5094234 477720 -123.2555439 0.39588
4262370 38.5094242 477750 -123.2551998 0.41446
4262370 38.5094249 477780 -123.2548558 0.36482
4262370 38.5094257 477810 -123.2545117 0.38647
4262370 38.5094264 477840 -123.2541676 0.38536
4262370 38.5094271 477870 -123.2538235 0.36958
4262370 38.5094498 478800 -123.2431568 0.46662
4262370 38.5094505 478830 -123.2428127 0.45308
4262370 38.5094512 478860 -123.2424686 0.50709
4262370 38.5094519 478890 -123.2421245 0.52606
4262370 38.5094526 478920 -123.2417805 0.57805
4262370 38.5094533 478950 -123.2414364 0.44218
4262340 38.5091553 477810 -123.2545107 0.36218
4262340 38.5091575 477900 -123.2534785 0.45045
4262340 38.5091801 478830 -123.2428118 0.41414
4262340 38.5091808 478860 -123.2424677 0.69178
4262340 38.5091816 478890 -123.2421236 0.78278
4262340 38.5091823 478920 -123.2417796 0.81715
4262340 38.5091830 478950 -123.2414355 0.81042
4262340 38.5091837 478980 -123.2410914 0.51553
4262310 38.5088872 477900 -123.2534775 0.39058
4262310 38.5089105 478860 -123.2424668 0.44985
4262310 38.5089112 478890 -123.2421227 0.68950
4262310 38.5089119 478920 -123.2417786 0.82583
4262310 38.5089126 478950 -123.2414346 0.84575
4262310 38.5089133 478980 -123.2410905 0.57944
4262310 38.5089231 479400 -123.2362733 0.47068
4262310 38.5089238 479430 -123.2359292 0.55678
4262280 38.5086183 477960 -123.2527884 0.38857
4262280 38.5086190 477990 -123.2524443 0.44626
4262280 38.5086408 478890 -123.2421218 0.44672
4262280 38.5086415 478920 -123.2417777 0.62405
4262280 38.5086423 478950 -123.2414337 0.69171
4262280 38.5086430 478980 -123.2410896 0.62127
4262280 38.5086437 479010 -123.2407455 0.52025
4262280 38.5086444 479040 -123.2404014 0.54714
4262280 38.5086451 479070 -123.2400573 0.41824
4262280 38.5086521 479370 -123.2366165 0.34019
4262280 38.5086542 479460 -123.2355842 0.41900
4262250 38.5083487 477990 -123.2524434 0.39147
4262250 38.5083712 478920 -123.2417768 0.37080
4262250 38.5083719 478950 -123.2414328 0.49011
4262250 38.5083726 478980 -123.2410887 0.65098
4262250 38.5083733 479010 -123.2407446 0.73217
4262250 38.5083740 479040 -123.2404005 0.70579
4262250 38.5083747 479070 -123.2400564 0.61716
4262250 38.5083754 479100 -123.2397123 0.42954
4262250 38.5083761 479130 -123.2393683 0.42141
4262250 38.5083810 479340 -123.2369597 0.41217
4262250 38.5083817 479370 -123.2366156 0.37066
4262220 38.5080783 477990 -123.2524424 0.39389
4262220 38.5081015 478950 -123.2414319 0.37303
4262220 38.5081022 478980 -123.2410878 0.44478
4262220 38.5081030 479010 -123.2407437 0.39920
4262220 38.5081037 479040 -123.2403996 0.61528
4262220 38.5081044 479070 -123.2400555 0.77728
4262220 38.5081051 479100 -123.2397115 0.67032
4262220 38.5081058 479130 -123.2393674 0.65937
4262220 38.5081065 479160 -123.2390233 0.45602
4262220 38.5081072 479190 -123.2386792 0.36501
4262220 38.5081093 479280 -123.2376470 0.41589
4262220 38.5081100 479310 -123.2373029 0.41483
4262220 38.5081107 479340 -123.2369588 0.44373
4262220 38.5081134 479460 -123.2355825 0.39707
4262190 38.5078080 477990 -123.2524415 0.36518
4262190 38.5078312 478950 -123.2414310 0.44301
4262190 38.5078319 478980 -123.2410869 0.54079
4262190 38.5078326 479010 -123.2407428 0.49312
4262190 38.5078333 479040 -123.2403987 0.51292
4262190 38.5078340 479070 -123.2400546 0.69760
4262190 38.5078347 479100 -123.2397106 0.73005
4262190 38.5078354 479130 -123.2393665 0.78981
4262190 38.5078361 479160 -123.2390224 0.64784
4262190 38.5078368 479190 -123.2386783 0.43875
4262190 38.5078375 479220 -123.2383342 0.41389
4262190 38.5078382 479250 -123.2379902 0.39205
4262190 38.5078389 479280 -123.2376461 0.41372
4262190 38.5078396 479310 -123.2373020 0.40939
4262190 38.5078403 479340 -123.2369579 0.41396
4262190 38.5078431 479460 -123.2355816 0.42598
4262160 38.5075601 478920 -123.2417741 0.38670
4262160 38.5075608 478950 -123.2414300 0.61856
4262160 38.5075615 478980 -123.2410860 0.94429
4262160 38.5075622 479010 -123.2407419 0.80447
4262160 38.5075629 479040 -123.2403978 0.41982
4262160 38.5075636 479070 -123.2400537 0.47701
4262160 38.5075643 479100 -123.2397097 0.57251
4262160 38.5075651 479130 -123.2393656 0.73459
4262160 38.5075658 479160 -123.2390215 0.72024
4262160 38.5075665 479190 -123.2386774 0.56840
4262160 38.5075672 479220 -123.2383333 0.47466
4262160 38.5075679 479250 -123.2379893 0.47466
4262160 38.5075686 479280 -123.2376452 0.40924
4262160 38.5075693 479310 -123.2373011 0.43851
4262160 38.5075699 479340 -123.2369570 0.37113
4262130 38.5072897 478920 -123.2417732 0.35800
4262130 38.5072905 478950 -123.2414291 0.42294
4262130 38.5072912 478980 -123.2410851 0.62452
4262130 38.5072919 479010 -123.2407410 0.81046
4262130 38.5072926 479040 -123.2403969 0.54253
4262130 38.5072933 479070 -123.2400528 0.40088
4262130 38.5072940 479100 -123.2397088 0.57269
4262130 38.5072947 479130 -123.2393647 0.78978
4262130 38.5072954 479160 -123.2390206 0.76460
4262130 38.5072961 479190 -123.2386765 0.66222
4262130 38.5072968 479220 -123.2383325 0.41202
4262130 38.5072975 479250 -123.2379884 0.44719
4262130 38.5072982 479280 -123.2376443 0.41740
4262130 38.5072989 479310 -123.2373002 0.43761
4262130 38.5073017 479430 -123.2359239 0.47175
4262100 38.5070194 478920 -123.2417723 0.36473
4262100 38.5070201 478950 -123.2414282 0.35986
4262100 38.5070208 478980 -123.2410842 0.36706
4262100 38.5070215 479010 -123.2407401 0.45963
4262100 38.5070222 479040 -123.2403960 0.57338
4262100 38.5070229 479070 -123.2400519 0.47739
4262100 38.5070236 479100 -123.2397079 0.61528
4262100 38.5070243 479130 -123.2393638 0.84481
4262100 38.5070250 479160 -123.2390197 0.82401
4262100 38.5070257 479190 -123.2386756 0.73094
4262100 38.5070264 479220 -123.2383316 0.65401
4262100 38.5070271 479250 -123.2379875 0.46551
4262100 38.5070278 479280 -123.2376434 0.44044
4262100 38.5070285 479310 -123.2372993 0.39649
4262070 38.5067497 478950 -123.2414273 0.35033
4262070 38.5067504 478980 -123.2410833 0.36826
4262070 38.5067511 479010 -123.2407392 0.38706
4262070 38.5067519 479040 -123.2403951 0.39319
4262070 38.5067526 479070 -123.2400510 0.37576
4262070 38.5067533 479100 -123.2397070 0.50363
4262070 38.5067540 479130 -123.2393629 0.73485
4262070 38.5067547 479160 -123.2390188 0.83367
4262070 38.5067554 479190 -123.2386747 0.87142
4262070 38.5067561 479220 -123.2383307 0.81130
4262070 38.5067568 479250 -123.2379866 0.72982
4262070 38.5067575 479280 -123.2376425 0.55847
4262070 38.5067582 479310 -123.2372984 0.41599
4262040 38.5064829 479100 -123.2397061 0.42381
4262040 38.5064836 479130 -123.2393620 0.60813
4262040 38.5064843 479160 -123.2390179 0.75449
4262040 38.5064850 479190 -123.2386739 0.78871
4262040 38.5064857 479220 -123.2383298 0.72485
4262040 38.5064864 479250 -123.2379857 0.66043
4262040 38.5064871 479280 -123.2376416 0.45925
4262040 38.5064878 479310 -123.2372976 0.45203
4262040 38.5064885 479340 -123.2369535 0.41606
4262010 38.5062132 479130 -123.2393611 0.41443
4262010 38.5062139 479160 -123.2390170 0.43662
4262010 38.5062146 479190 -123.2386730 0.46954
4262010 38.5062153 479220 -123.2383289 0.42651
4262010 38.5062160 479250 -123.2379848 0.41346
4262010 38.5062167 479280 -123.2376407 0.38851
4262010 38.5062174 479310 -123.2372967 0.39227
4262010 38.5062181 479340 -123.2369526 0.39216
4261980 38.5059471 479310 -123.2372958 0.47903
4261980 38.5059478 479340 -123.2369517 0.44544
4261980 38.5059485 479370 -123.2366076 0.40953
4261950 38.5056767 479310 -123.2372949 0.41616
4261950 38.5056774 479340 -123.2369508 0.39227
4261950 38.5056781 479370 -123.2366068 0.39202
4261950 38.5056788 479400 -123.2362627 0.41294
4261920 38.5054078 479370 -123.2366059 0.39493
4261920 38.5054084 479400 -123.2362618 0.41294
4261890 38.5051374 479370 -123.2366050 0.44797
4261890 38.5051381 479400 -123.2362609 0.37545
4261890 38.5051422 479580 -123.2341965 0.50590
4261890 38.5051429 479610 -123.2338525 0.44603
4261890 38.5051436 479640 -123.2335084 0.44654
4261890 38.5051443 479670 -123.2331643 0.39903
4261890 38.5051450 479700 -123.2328203 0.39479
4261890 38.5051457 479730 -123.2324762 0.44270
4261860 38.5048670 479370 -123.2366041 0.36821
4261860 38.5048698 479490 -123.2352278 0.36460
4261860 38.5048705 479520 -123.2348838 0.42395
4261860 38.5048712 479550 -123.2345397 0.43338
4261860 38.5048719 479580 -123.2341957 0.41154
4261860 38.5048767 479790 -123.2317872 0.33897
4261830 38.5045960 479340 -123.2369473 0.36331
4261830 38.5045967 479370 -123.2366032 0.39919
4261830 38.5045974 479400 -123.2362592 0.37600
4261830 38.5045988 479460 -123.2355710 0.53302
4261830 38.5045994 479490 -123.2352270 0.41247
4261830 38.5046001 479520 -123.2348829 0.37294
4261830 38.5046008 479550 -123.2345388 0.38502
4261830 38.5046015 479580 -123.2341948 0.41247
4261830 38.5046022 479610 -123.2338507 0.41846
4261830 38.5046029 479640 -123.2335066 0.41067
4261830 38.5046056 479760 -123.2321304 0.53817
4261830 38.5046063 479790 -123.2317863 0.62889
4261830 38.5046070 479820 -123.2314423 0.49726
4261800 38.5043256 479340 -123.2369464 0.36426
4261800 38.5043263 479370 -123.2366023 0.39079
4261800 38.5043270 479400 -123.2362583 0.42240
4261800 38.5043277 479430 -123.2359142 0.40307
4261800 38.5043284 479460 -123.2355702 0.42309
4261800 38.5043291 479490 -123.2352261 0.41270
4261800 38.5043311 479580 -123.2341939 0.38783
4261800 38.5043318 479610 -123.2338498 0.39177
4261800 38.5043325 479640 -123.2335058 0.41781
4261800 38.5043332 479670 -123.2331617 0.44373
4261800 38.5043339 479700 -123.2328176 0.36816
4261800 38.5043346 479730 -123.2324736 0.40845
4261800 38.5043353 479760 -123.2321295 0.50417
4261800 38.5043359 479790 -123.2317855 0.62889
4261800 38.5043366 479820 -123.2314414 0.51615
4261770 38.5040566 479400 -123.2362574 0.38599
4261770 38.5040573 479430 -123.2359133 0.39894
4261770 38.5040601 479550 -123.2345371 0.36668
4261770 38.5040608 479580 -123.2341930 0.42061
4261770 38.5040615 479610 -123.2338490 0.41712
4261770 38.5040622 479640 -123.2335049 0.39088
4261770 38.5040642 479730 -123.2324727 0.42598
4261770 38.5040649 479760 -123.2321287 0.47044
4261770 38.5040656 479790 -123.2317846 0.36939
4261770 38.5040663 479820 -123.2314405 0.54558
4261740 38.5037863 479400 -123.2362565 0.41767
4261740 38.5037870 479430 -123.2359125 0.45105
4261740 38.5037890 479520 -123.2348803 0.52317
4261740 38.5037897 479550 -123.2345362 0.49235
4261740 38.5037904 479580 -123.2341921 0.36138
4261740 38.5037911 479610 -123.2338481 0.44373
4261740 38.5037939 479730 -123.2324718 0.61815
4261740 38.5037945 479760 -123.2321278 0.44385
4261740 38.5037952 479790 -123.2317837 0.31405
4261740 38.5037959 479820 -123.2314397 0.55462
4261710 38.5035180 479490 -123.2352235 0.44362
4261710 38.5035187 479520 -123.2348794 0.56553
4261710 38.5035194 479550 -123.2345353 0.36484
4261710 38.5035208 479610 -123.2338472 0.44708
4261710 38.5035228 479700 -123.2328150 0.58705
4261710 38.5035235 479730 -123.2324710 0.50294
4261710 38.5035242 479760 -123.2321269 0.64774
4261710 38.5035249 479790 -123.2317829 0.37335
4261710 38.5035255 479820 -123.2314388 0.71024
4261680 38.5032469 479460 -123.2355666 0.37210
4261680 38.5032483 479520 -123.2348785 0.36540
4261680 38.5032504 479610 -123.2338463 0.36882
4261680 38.5032511 479640 -123.2335023 0.45656
4261680 38.5032531 479730 -123.2324701 0.45267
4261680 38.5032538 479760 -123.2321261 0.55579
4261680 38.5032545 479790 -123.2317820 0.71047
4261680 38.5032552 479820 -123.2314379 0.97171
4261650 38.5029759 479430 -123.2359098 0.41500
4261650 38.5029766 479460 -123.2355657 0.44589
4261650 38.5029773 479490 -123.2352217 0.41588
4261650 38.5029787 479550 -123.2345336 0.36821
4261650 38.5029793 479580 -123.2341895 0.41282
4261620 38.5027062 479460 -123.2355649 0.43722
4261620 38.5027069 479490 -123.2352208 0.54506
4261620 38.5027076 479520 -123.2348768 0.41505
4261620 38.5027083 479550 -123.2345327 0.44188
4261620 38.5027090 479580 -123.2341886 0.52439
4261620 38.5027097 479610 -123.2338446 0.44218
4261620 38.5027104 479640 -123.2335005 0.38934
4261620 38.5027110 479670 -123.2331565 0.37058
4261590 38.5024359 479460 -123.2355640 0.41399
4261590 38.5024365 479490 -123.2352199 0.47669
4261590 38.5024372 479520 -123.2348759 0.42843
4261590 38.5024379 479550 -123.2345318 0.50281
4261590 38.5024386 479580 -123.2341878 0.82591
4261590 38.5024393 479610 -123.2338437 0.70175
4261590 38.5024400 479640 -123.2334997 0.37758
4261590 38.5024407 479670 -123.2331556 0.39306
4261560 38.5021655 479460 -123.2355631 0.41585
4261560 38.5021662 479490 -123.2352191 0.48450
4261560 38.5021669 479520 -123.2348750 0.45631
4261560 38.5021676 479550 -123.2345309 0.61716
4261560 38.5021683 479580 -123.2341869 0.79301
4261560 38.5021689 479610 -123.2338428 0.66660
4261560 38.5021696 479640 -123.2334988 0.42265
4261560 38.5021703 479670 -123.2331547 0.38870
4261560 38.5021710 479700 -123.2328107 0.39639
4261530 38.5018958 479490 -123.2352182 0.47015
4261530 38.5018965 479520 -123.2348741 0.40325
4261530 38.5018972 479550 -123.2345301 0.58809
4261530 38.5018979 479580 -123.2341860 0.59852
4261530 38.5018986 479610 -123.2338420 0.42955
4261530 38.5018993 479640 -123.2334979 0.39814
4261530 38.5019000 479670 -123.2331539 0.42178
